"PHT","55%","$59.8m","Software","Massachusetts","Boston",272,
"Long Term Solutions","55%","$9.9m","Health","Massachusetts","Boston",74,
"AVEYOU Beauty Boutique","55%","$4m","Retail","New Jersey","New York City",19,
"Batteries Plus Bulbs","55%","$180.8m","Retail","Wisconsin","Milwaukee-Waukesha-West Allis WI",490,
"TransPerfect","55%","$341.2m","Business Products & Services","New York","New York City",1572,
"Acclaris","55%","$23.9m","Business Products & Services","Florida","Tampa",600,
"Baker & Hostetler","55%","$510.5m","Business Products & Services","Ohio","Cleveland",810,
"DMD Data Systems","55%","$16.3m","IT Services","Kentucky","Frankfort KY",16,
"SUNSHINE RENTALS","55%","$2.2m","Travel & Hospitality","California","San Diego",33,
"Softdocs","55%","$5.1m","Software","South Carolina","Columbia SC",58,
"Allen Printing Company","55%","$7.2m","Business Products & Services","Tennessee","Nashville",78,
"Integrity Alarms","55%","$6.6m","Security","California","Los Angeles",30,
"NEOGOV","55%","$12.5m","Software","California","Los Angeles",1,
"Jonathan's Grille","55%","$7.4m","Food & Beverage","Tennessee","Nashville",200,
"CompareNetworks","55%","$17.2m","Media","California","San Francisco",77,
"PEAK Resources","54%","$49.7m","IT Services","Colorado","Denver",37,
"Cypress Benefit Administrators","54%","$7.5m","Insurance","Wisconsin","Appleton WI",94,
"Nitel","54%","$49.1m","Telecommunications","Illinois","Chicago",100,
"ADMET","54%","$4.2m","Manufacturing","Massachusetts","Boston",18,
"JUNG EXPRESS","54%","$8.7m","Logistics & Transportation","Wisconsin","Milwaukee-Waukesha-West Allis WI",26,
"Cold Jet","54%","$39.7m","Manufacturing","Ohio","Cincinnati",146,
"Marlin Network","54%","$11.3m","Advertising & Marketing","Missouri","Springfield MO",113,
"Highland Forwarding","54%","$12.8m","Logistics & Transportation","New Hampshire","Boston",20,
"Digital Financial Group","54%","$9.6m","Financial Services","Utah","Salt Lake City",21,
"ComRent","54%","$30.2m","Energy","Maryland","Washington DC",91,
"Lex Products","54%","$51m","Manufacturing","Connecticut","Bridgeport-Stamford-Norwalk CT",201,
"Tidewater Fleet Supply","54%","$24.8m","Logistics & Transportation","Virginia","Virginia Beach-Norfolk-Newport News VA-NC",95,
"Acclivity","54%","$7.6m","Software","New Jersey","New York City",57,
"Golfballs.com","54%","$15.9m","Retail","Louisiana","Lafayette LA",53,
"Cottonwood Financial","54%","$195.3m","Financial Services","Texas","Dallas",930,
"Cast Aluminum Solutions","54%","$12m","Manufacturing","Illinois","Chicago",55,
"Globaltek Components","54%","$7.5m","Computer Hardware","New Hampshire","Boston",25,
"ITN International","54%","$8.4m","Advertising & Marketing","Maryland","Washington DC",50,
"Office Xpress","54%","$5.4m","Consumer Products & Services","California","Los Angeles",21,
"Rhythmlink International","54%","$9.2m","Manufacturing","South Carolina","Columbia SC",30,
"Home Trends and Design","54%","$9m","Consumer Products & Services","Texas","Austin",18,
"Airsis","54%","$5.8m","Software","California","San Diego",31,
"Lusive Decor","54%","$8m","Travel & Hospitality","California","Los Angeles",64,
"Leonard Consulting","54%","$6.6m","Government Services","Utah","Salt Lake City",6,
"Natural Way","54%","$6.5m","Consumer Products & Services","Michigan","Detroit",75,
"Direct Agents","54%","$22.7m","Advertising & Marketing","New York","New York City",47,
"Northwest Crane Service","54%","$33.6m","Construction","Oklahoma","Woodward OK",89,
"Team Builders Plus","54%","$2.3m","Human Resources","New Jersey","Philadelphia",14,
"Meredith Digital","54%","$6.6m","Computer Hardware","California","Los Angeles",19,
"APG Technologies","54%","$4.5m","IT Services","Virginia","Washington DC",18,
"Atomic Tattoos","54%","$4.7m","Retail","Florida","Tampa",125,
"NorthStar Anesthesia","54%","$129.8m","Health","Texas","Dallas",421,
"Nu Info Systems","54%","$7.7m","IT Services","Florida","Miami",60,
"Porter Capital","53%","$10.3m","Financial Services","Alabama","Birmingham-Hoover AL",47,
"Offit Kurman","53%","$37.6m","Business Products & Services","Maryland","Baltimore",188,
"AMSYS Innovative Solutions","53%","$1.9m","IT Services","Texas","Houston",15,
"Fine Solutions","53%","$3.8m","IT Services","Washington","Seattle",30,
"Guidant Financial","53%","$13.2m","Financial Services","Washington","Seattle",77,
"Cornerstone Systems","53%","$211.1m","Logistics & Transportation","Tennessee","Memphis TN-MS-AR",138,
"First Edge Solutions","53%","$10.9m","Advertising & Marketing","Wisconsin","Milwaukee-Waukesha-West Allis WI",88,
"GW & Wade","53%","$31.5m","Financial Services","Massachusetts","Boston",56,
"EDM Americas","53%","$58.4m","IT Services","North Carolina","Scranton--Wilkes-Barre PA",707,
"Autoline Industries","53%","$3.3m","Manufacturing","Arizona","Phoenix",11,
"Ingenium","53%","$5.6m","Manufacturing","California","San Diego",30,
"Tenacity Solutions","53%","$32.5m","IT Services","Virginia","Washington DC",130,
"Trinet Internet Solutions","53%","$7.2m","IT Services","California","Los Angeles",50,
"Carolina Tree Care","53%","$18.5m","Construction","North Carolina","Charlotte",275,
"MayoSeitz Media","53%","$39.4m","Advertising & Marketing","Pennsylvania","Philadelphia",26,
"bpa international","53%","$5.4m","Telecommunications","New York","New York City",139,
"GTM Sportswear","53%","$76.8m","Manufacturing","Kansas","Manhattan KS",837,
"Ares Sportswear","53%","$10.6m","Consumer Products & Services","Ohio","Columbus OH",86,
"The Odell Studner Group","53%","$9.6m","Insurance","Pennsylvania","Philadelphia",44,
"TengoInternet","53%","$4.1m","Telecommunications","Texas","Austin",19,
"Sunshine Minting","53%","$706.1m","Manufacturing","Idaho","Coeur d'Alene ID",280,
"i9 Sports","53%","$5.2m","Consumer Products & Services","Florida","Tampa",52,
"imageMEDIA.com","53%","$4.5m","Advertising & Marketing","Florida","Tampa",34,
"Commotion Promotions","53%","$10.7m","Advertising & Marketing","Arizona","Phoenix",28,
"A-1 Express / 1-800Courier","53%","$6m","Logistics & Transportation","Georgia","Atlanta",28,
"C2C Outdoor","53%","$27.7m","Advertising & Marketing","New York","New York City",12,
"DaySmart Software","53%","$4.9m","Software","Michigan","Detroit",32,
"Schoolwires","53%","$14m","Education","Pennsylvania","State College PA",128,
"The Davis Companies","53%","$37.5m","Human Resources","Massachusetts","Boston",61,
"Novus Medical Detox Centers","53%","$3.1m","Health","Florida","Tampa",27,
"AmeriQuest Business Services","53%","$537.5m","Business Products & Services","New Jersey","Philadelphia",150,
"Stake Center Locating","53%","$21m","Construction","Utah","Salt Lake City",279,
"Quaker Steak & Lube","53%","$38.4m","Food & Beverage","Pennsylvania","Youngstown-Warren-Boardman OH-PA",44,
"Redspin","53%","$3.5m","Security","California","Santa Barbara-Santa Maria-Goleta CA",19,
"Data Weighing Systems","53%","$6.6m","Business Products & Services","Illinois","Chicago",20,
"Comfort Supply (Nashville TN)","53%","$19.5m","Construction","Tennessee","CBSA Metro Region",40,
"Workplace options","53%","$38.3m","Human Resources","North Carolina","Raleigh NC",452,
"House of Antique Hardware","53%","$12.7m","Retail","Oregon","Portland OR",37,
"Perceptronics Solutions","52%","$3.7m","Software","Virginia","Washington DC",25,
"The T1 Company","52%","$2.7m","Telecommunications","Ohio","Cleveland",10,
"Select Office Suites","52%","$7.6m","Real Estate","New York","New York City",21,
"The Atlantic Group","52%","$64.3m","Business Products & Services","New York","New York City",51,
"Rising Medical Solutions","52%","$30.6m","Health","Illinois","Chicago",238,
"The Benecon Group","52%","$24.9m","Insurance","Pennsylvania","Lancaster PA",70,
"Solve IT","52%","$2.1m","IT Services","Colorado","Denver",25,
"Edgeware Computers","52%","$3m","Software","Georgia","Atlanta",34,
"ePath Learning","52%","$3.3m","Software","Connecticut","Norwich-New London CT",32,
"UniFocus","52%","$10.4m","Travel & Hospitality","Texas","Dallas",96,
"Fish Window Cleaning Services","52%","$6.1m","Business Products & Services","Missouri","St. Louis MO-IL",28,
"NETtime Solutions","52%","$4.6m","Software","Arizona","Phoenix",36,
"interRel Consulting","52%","$9.2m","Business Products & Services","Texas","Dallas",38,
"Cole Wire & Cable Co.","52%","$5.2m","Manufacturing","Illinois","Chicago",15,
"Belcan","52%","$688.6m","Engineering","Ohio","Cincinnati",10000,
"CSSS.net","52%","$23.7m","IT Services","District of Columbia","Washington DC",152,
"Medical Emergency Professionals","52%","$63.9m","Health","Maryland","Washington DC",170,
"LIBERTY PAPER","52%","$24.2m","Business Products & Services","California","Los Angeles",16,
"Mayor Logistics","52%","$5.8m","Logistics & Transportation","California","Los Angeles",10,
"FST Logistics","52%","$53m","Logistics & Transportation","Ohio","Columbus OH",240,
"OpenLink","52%","$304.3m","Software","New York","New York City",1271,
"Ashco Exteriors","52%","$9.2m","Construction","Minnesota","Minneapolis",17,
"Blue Telescope","52%","$3.3m","Media","New York","New York City",9,
"Palm Beach Tan","52%","$101.8m","Retail","Texas","Dallas",1268,
"DentalPlans.com","52%","$28m","Health","Florida","Miami",155,
"Salas O'Brien","52%","$16.7m","Engineering","California","San Jose",105,
"KJ Technology Consulting","51%","$4m","IT Services","New York","New York City",13,
"Revenue Enterprises","51%","$4.2m","Financial Services","Colorado","Denver",57,
"Summit Technology","51%","$10m","IT Services","Alabama","Huntsville AL",43,
"Sam Schwartz Engineering","51%","$16.8m","Engineering","New York","New York City",94,
"Presentation Products","51%","$9.7m","Engineering","New York","New York City",29,
"Team IP","51%","$6.2m","Retail","Florida","Port St. Lucie FL",22,
"Fulfillment Strategies International","51%","$7.8m","Logistics & Transportation","Georgia","Atlanta",52,
"PCA Skin","51%","$22.4m","Health","Arizona","Phoenix",84,
"Planes Companies","51%","$103.7m","Logistics & Transportation","Ohio","Cincinnati",386,
"Dazadi","51%","$7.3m","Retail","California","Los Angeles",16,
"MedPro Rx","51%","$76.2m","Health","North Carolina","Raleigh-Cary NC",43,
"Goff's Enterprises","51%","$6.8m","Manufacturing","Wisconsin","Milwaukee-Waukesha-West Allis WI",42,
"Schmidt Real Estate","51%","$41.5m","Real Estate","Michigan","Traverse City MI",740,
"Tuscany Pavers","51%","$2.5m","Construction","California","San Diego",14,
"Triage Staffing","51%","$24.3m","Health","Nebraska","Omaha-Council Bluffs NE-IA",260,
"AutoClaims Direct","51%","$8.6m","Insurance","California","San Diego",39,
"TPG TeleManagement","51%","$14.5m","Business Products & Services","Nebraska","Omaha-Council Bluffs NE-IA",209,
"AXIOM Sales Force Development","51%","$5.8m","Business Products & Services","Texas","Dallas",25,
"DiscountRamps.com","51%","$24m","Retail","Wisconsin","Milwaukee-Waukesha-West Allis WI",45,
"Catseye Pest Control","51%","$9m","Consumer Products & Services","New York","Albany-Schenectady-Troy NY",62,
"Network Automation","51%","$5.7m","Software","California","Los Angeles",33,
"Goldfish Swim School Franchising","51%","$2.5m","Education","Michigan","Detroit",50,
"CuffLinks.com","51%","$6.3m","Retail","Texas","Dallas",18,
"New England Investment","51%","$4.2m","Financial Services","Massachusetts","Boston",15,
"CoreSys Consulting Services","51%","$5.6m","IT Services","Virginia","Washington DC",30,
"Prellwitz Chilinski Associates","50%","$8.5m","Construction","Massachusetts","Boston",38,
"PowerPhone","50%","$3.9m","Government Services","Connecticut","New Haven-Milford CT",27,
"Legacy Housing","50%","$69.8m","Manufacturing","Texas","Dallas",300,
"Launch Agency","50%","$4.2m","Advertising & Marketing","Texas","Dallas",29,
"PW Companies","50%","$41.2m","Retail","Utah","Salt Lake City",808,
"BrandMuscle","50%","$67.9m","Software","Illinois","Chicago",565,
"AVID Technical Resources","50%","$12.9m","IT Services","Massachusetts","Boston",32,
"Adventure Life","50%","$10.7m","Travel & Hospitality","Montana","Missoula MT",19,
"Arc Aspicio","50%","$7.3m","Government Services","Virginia","Washington DC",33,
"Moss Telecom","50%","$10.8m","Telecommunications","Michigan","Grand Rapids-Wyoming MI",61,
"NumberWorks","50%","$9.4m","Financial Services","Minnesota","Minneapolis",135,
"Questline","50%","$4.3m","Energy","Ohio","Columbus OH",29,
"Bojangles' Famous Chicken 'n Biscuits","50%","$348.7m","Food & Beverage","North Carolina","Charlotte",7681,
"ObjectVideo","50%","$18.9m","Software","Virginia","Washington DC",53,
"ReadyTalk","50%","$28.9m","Telecommunications","Colorado","Denver",149,
"Saturn Systems","50%","$3.7m","Software","Minnesota","Duluth MN-WI",41,
"Industrial Revolution","50%","$9.2m","Consumer Products & Services","Washington","Seattle",20,
"Tribeca Flashpoint Academy","50%","$12.6m","Education","Illinois","Chicago",103,
"TechSmith","50%","$51.4m","Software","Michigan","Lansing-East Lansing MI",249,
"Klassen","50%","$54.7m","Construction","California","Bakersfield CA",62,
"MoJo Active","50%","$2.3m","Advertising & Marketing","Pennsylvania","Sunbury PA",20,
"The Outsource Group","50%","$112m","Financial Services","Missouri","St. Louis MO-IL",1417,
"Emergent Medical Associates","50%","$85.2m","Health","California","Los Angeles",359,
"Droisys","50%","$10.6m","IT Services","California","San Jose",102,
"Inspired eLearning","151%","$5.7m","Business Products & Services","Texas","San Antonio TX",40,
"James River Transportation","50%","$12.5m","Logistics & Transportation","Virginia","Richmond VA",281,
"Geneva Worldwide","50%","$7.4m","Business Products & Services","New York","New York City",30,
"Bluware","49%","$15.7m","Energy","Texas","Houston",89,
"BioHorizons","49%","$103.1m","Health","Alabama","Birmingham-Hoover AL",317,
"Murthy Law Firm","49%","$12m","Business Products & Services","Maryland","Baltimore",88,
"Dogtopia","49%","$3.3m","Consumer Products & Services","Virginia","Washington DC",65,
"The AME Group","49%","$16.1m","IT Services","Indiana","Vincennes IN",156,
"UPS Protection","49%","$2.3m","IT Services","California","Los Angeles",7,
"Cobb Pediatric Therapy Services","49%","$10m","Health","Georgia","Atlanta",180,
"DocuSource","49%","$30.9m","Business Products & Services","California","Los Angeles",80,
"Link Staffing Services","49%","$92.8m","Business Products & Services","Texas","Houston",65,
"GoDaddy.com","49%","$910.9m","IT Services","Arizona","Phoenix",3369,
"USWired","49%","$5m","IT Services","California","San Jose",36,
"Proof Advertising","49%","$10.6m","Advertising & Marketing","Texas","Austin",95,
"CAN Capital","49%","$151.6m","Financial Services","New York","New York City",425,
"The Allied Power Group","49%","$38.1m","Energy","Texas","Houston",150,
"Datalab USA","49%","$18.7m","IT Services","Maryland","Washington DC",50,
"Rabine Group","49%","$187.9m","Construction","Illinois","Chicago",421,
"Long Wave","49%","$26.7m","Government Services","Oklahoma","Oklahoma City OK",99,
"Lohmann Technologies","49%","$36.1m","Manufacturing","Kentucky","Cincinnati",108,
"Acadian Companies","49%","$351.4m","Health","Louisiana","Lafayette LA",3725,
"Orion Associates","49%","$55.8m","Human Resources","Minnesota","Minneapolis",2334,
"Cruise Planners an American Express Travel Representative","49%","$26.1m","Travel & Hospitality","Florida","Miami",52,
